"ITTER107","Territorio","TIPO_DATO15","Funzioni biometriche","SEXISTAT1","Sesso","ETA1","Età e classi di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y64","64 anni","2012","2012",5.20671,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y64","64 anni","2013","2013",5.47924,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y64","64 anni","2014","2014",5.33464,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y64","64 anni","2015","2015",5.44004,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y64","64 anni","2016","2016",5.1947,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y74","74 anni","2004","2004",19.27145,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y74","74 anni","2005","2005",20.02195,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y74","74 anni","2006","2006",18.7305,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y74","74 anni","2007","2007",18.63637,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y74","74 anni","2008","2008",18.58628,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y74","74 anni","2009","2009",18.44018,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y74","74 anni","2010","2010",17.74559,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y74","74 anni","2011","2011",17.36315,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y74","74 anni","2012","2012",16.5785,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y74","74 anni","2013","2013",16.22536,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y74","74 anni","2014","2014",15.99229,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y74","74 anni","2015","2015",17.19383,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y74","74 anni","2016","2016",16.7899,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y63","63 anni","2004","2004",12.18237,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y63","63 anni","2005","2005",12.18513,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y63","63 anni","2006","2006",11.78542,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y63","63 anni","2007","2007",11.4249,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y63","63 anni","2008","2008",10.84985,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y63","63 anni","2009","2009",10.94264,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y63","63 anni","2010","2010",10.39799,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y63","63 anni","2011","2011",10.2832,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y63","63 anni","2012","2012",10.47179,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y63","63 anni","2013","2013",10.20792,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y63","63 anni","2014","2014",9.91551,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y63","63 anni","2015","2015",9.99148,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y63","63 anni","2016","2016",9.69896,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y63","63 anni","2004","2004",5.56715,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y63","63 anni","2005","2005",5.13516,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y63","63 anni","2006","2006",5.36492,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y63","63 anni","2007","2007",4.99063,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y63","63 anni","2008","2008",5.23079,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y63","63 anni","2009","2009",5.19378,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y63","63 anni","2010","2010",4.74556,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y63","63 anni","2011","2011",4.73346,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y63","63 anni","2012","2012",5.20928,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y63","63 anni","2013","2013",5.22357,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y63","63 anni","2014","2014",5.02882,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y63","63 anni","2015","2015",5.08872,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y63","63 anni","2016","2016",4.75882,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y72","72 anni","2004","2004",15.6338,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y72","72 anni","2005","2005",15.58305,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y72","72 anni","2006","2006",14.91129,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y72","72 anni","2007","2007",14.76033,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y72","72 anni","2008","2008",14.3836,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y72","72 anni","2009","2009",14.30445,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y72","72 anni","2010","2010",13.24111,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y72","72 anni","2011","2011",13.64346,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y72","72 anni","2012","2012",13.33426,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y72","72 anni","2013","2013",13.44936,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y72","72 anni","2014","2014",13.2561,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y72","72 anni","2015","2015",13.77488,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y72","72 anni","2016","2016",12.59444,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y69","69 anni","2004","2004",9.5267,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y69","69 anni","2005","2005",9.159,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y69","69 anni","2006","2006",8.82949,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y69","69 anni","2007","2007",8.59809,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y69","69 anni","2008","2008",8.67214,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y69","69 anni","2009","2009",8.73629,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y69","69 anni","2010","2010",8.37398,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y69","69 anni","2011","2011",8.79342,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y69","69 anni","2012","2012",8.73126,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y69","69 anni","2013","2013",8.15611,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y69","69 anni","2014","2014",8.00786,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y69","69 anni","2015","2015",8.30229,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y69","69 anni","2016","2016",8.19582,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y62","62 anni","2004","2004",5.47063,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y62","62 anni","2005","2005",5.33306,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y62","62 anni","2006","2006",5.01129,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y62","62 anni","2007","2007",5.17069,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y62","62 anni","2008","2008",5.02497,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y62","62 anni","2009","2009",5.00164,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y62","62 anni","2010","2010",4.85054,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y62","62 anni","2011","2011",5.05714,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y62","62 anni","2012","2012",4.87331,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y62","62 anni","2013","2013",4.97865,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y62","62 anni","2014","2014",4.89533,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y62","62 anni","2015","2015",4.86878,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y62","62 anni","2016","2016",4.47223,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y70","70 anni","2004","2004",22.98431,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y70","70 anni","2005","2005",22.43062,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y70","70 anni","2006","2006",21.09194,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y70","70 anni","2007","2007",20.22487,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y70","70 anni","2008","2008",19.80482,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y70","70 anni","2009","2009",19.1319,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y70","70 anni","2010","2010",19.26727,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y70","70 anni","2011","2011",18.65553,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y70","70 anni","2012","2012",18.61346,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y70","70 anni","2013","2013",18.52713,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y70","70 anni","2014","2014",17.37039,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y70","70 anni","2015","2015",18.05836,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y70","70 anni","2016","2016",16.64433,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y62","62 anni","2004","2004",5.35277,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y62","62 anni","2005","2005",4.76179,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y62","62 anni","2006","2006",4.74792,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y62","62 anni","2007","2007",4.51913,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y62","62 anni","2008","2008",4.68138,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y62","62 anni","2009","2009",4.70175,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y62","62 anni","2010","2010",4.56579,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y62","62 anni","2011","2011",4.47608,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y62","62 anni","2012","2012",4.63123,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y62","62 anni","2013","2013",4.62111,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y62","62 anni","2014","2014",4.55974,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y62","62 anni","2015","2015",4.54468,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y62","62 anni","2016","2016",4.3798,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y71","71 anni","2004","2004",25.68068,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y71","71 anni","2005","2005",25.26673,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y71","71 anni","2006","2006",23.94594,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y71","71 anni","2007","2007",22.91977,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y71","71 anni","2008","2008",22.11478,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y71","71 anni","2009","2009",21.37851,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y71","71 anni","2010","2010",20.46517,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y71","71 anni","2011","2011",20.14285,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y71","71 anni","2012","2012",20.43191,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y71","71 anni","2013","2013",19.97296,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y71","71 anni","2014","2014",19.41686,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y71","71 anni","2015","2015",19.58699,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y71","71 anni","2016","2016",18.83878,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y64","64 anni","2004","2004",11.97183,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y64","64 anni","2005","2005",11.64867,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y64","64 anni","2006","2006",11.77278,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y64","64 anni","2007","2007",11.17835,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y64","64 anni","2008","2008",10.54419,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y64","64 anni","2009","2009",10.80861,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y64","64 anni","2010","2010",10.39364,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y64","64 anni","2011","2011",9.74234,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y64","64 anni","2012","2012",10.29312,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y64","64 anni","2013","2013",10.15005,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y64","64 anni","2014","2014",10.10524,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y64","64 anni","2015","2015",9.96967,,
"ITE","Centro","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y64","64 anni","2016","2016",9.40628,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y68","68 anni","2004","2004",19.10319,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y68","68 anni","2005","2005",17.42866,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y68","68 anni","2006","2006",16.85983,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y68","68 anni","2007","2007",16.19365,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y68","68 anni","2008","2008",16.70417,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y68","68 anni","2009","2009",16.23041,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y68","68 anni","2010","2010",16.06188,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y68","68 anni","2011","2011",16.06281,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y68","68 anni","2012","2012",15.5406,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y68","68 anni","2013","2013",15.37817,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y68","68 anni","2014","2014",14.61011,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y68","68 anni","2015","2015",14.57948,,
"ITCD","Nord","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y68","68 anni","2016","2016",13.90554,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y62","62 anni","2004","2004",11.34484,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y62","62 anni","2005","2005",11.1244,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y62","62 anni","2006","2006",10.39203,,
"ITFG","Mezzogiorno","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y62","62 anni","2007","2007",10.55954,,
